task_id,family_id,template_id,novelty_fraction,length,system,success,false_accept,unknown,tokens,browser_calls,latency_ms,reused_steps,hit,verification_passed,repair_triggered,confidence,ece_bin
task_0182,family_34,template_34,1.0,14,B-TERX-REPLAY,1,0,0,7051,29,17462,0,0,1,0,0.5,2
task_0182,family_34,template_34,1.0,14,NC1-SHUFFLED,1,0,0,5649,11,12498,0,0,1,0,0.5,2
task_0182,family_34,template_34,1.0,14,NC2-RANDOM,0,1,0,7058,29,17476,0,0,0,0,0.45,2
task_0182,family_34,template_34,1.0,14,B-LENGTH-PROPORTIONAL,1,0,0,7050,29,17460,0,0,1,0,0.5,2
task_0183,family_34,template_34,0.0,14,P-SPIDER-PARAM,0,1,0,734,3,1738,14,0,0,1,0.99,4
task_0183,family_34,template_34,0.0,14,B-COLD,1,0,0,7050,29,17580,0,0,1,0,0.5,2
task_0183,family_34,template_34,0.0,14,B-INSTRUCTION,1,0,0,6752,27,16744,1,0,1,0,0.5,2
task_0183,family_34,template_34,0.0,14,B-RAG-EMBED,1,0,0,584,3,1438,14,1,1,0,0.5,2
task_0183,family_34,template_34,0.0,14,B-STAGEHAND-CACHE,1,0,0,395,1,910,14,1,1,0,0.5,2
task_0183,family_34,template_34,0.0,14,B-TERX-REPLAY,1,0,0,402,1,924,14,1,1,0,0.5,2
task_0183,family_34,template_34,0.0,14,NC1-SHUFFLED,1,0,0,4747,11,10694,0,0,1,0,0.5,2
task_0183,family_34,template_34,0.0,14,NC2-RANDOM,1,0,0,7050,29,17460,0,0,1,0,0.45,2
task_0183,family_34,template_34,0.0,14,B-LENGTH-PROPORTIONAL,1,0,0,7038,29,17436,0,0,1,0,0.5,2
task_0184,family_34,template_34,0.25,14,P-SPIDER-PARAM,1,0,0,1036,5,2342,10,1,1,0,0.96998,4
task_0184,family_34,template_34,0.25,14,B-COLD,1,0,0,7049,29,17578,0,0,1,0,0.5,2
task_0184,family_34,template_34,0.25,14,B-INSTRUCTION,1,0,0,6753,27,16746,1,0,1,0,0.5,2
task_0184,family_34,template_34,0.25,14,B-RAG-EMBED,1,0,0,7266,29,14802,0,0,1,0,0.5,2
task_0184,family_34,template_34,0.25,14,B-STAGEHAND-CACHE,1,0,0,7043,29,17446,0,0,1,0,0.5,2
task_0184,family_34,template_34,0.25,14,B-TERX-REPLAY,1,0,0,7059,29,17478,0,0,1,0,0.5,2
task_0184,family_34,template_34,0.25,14,NC1-SHUFFLED,0,0,0,5280,11,11760,0,0,0,0,0.5,2
task_0184,family_34,template_34,0.25,14,NC2-RANDOM,0,1,0,7050,29,17460,0,0,0,0,0.45,2
task_0184,family_34,template_34,0.25,14,B-LENGTH-PROPORTIONAL,1,0,0,7061,29,17482,0,0,1,0,0.5,2
task_0185,family_34,template_34,0.75,14,P-SPIDER-PARAM,1,0,1,2663,9,5596,0,0,0,0,0.86266,4
task_0185,family_34,template_34,0.75,14,B-COLD,1,0,0,7063,29,17606,0,0,1,0,0.5,2
task_0185,family_34,template_34,0.75,14,B-INSTRUCTION,1,0,0,6742,27,16724,1,0,1,0,0.5,2
task_0185,family_34,template_34,0.75,14,B-RAG-EMBED,1,0,0,7237,29,14744,0,0,1,0,0.5,2
task_0185,family_34,template_34,0.75,14,B-STAGEHAND-CACHE,1,0,0,7058,29,17476,0,0,1,0,0.5,2
task_0185,family_34,template_34,0.75,14,B-TERX-REPLAY,1,0,0,7058,29,17476,0,0,1,0,0.5,2
task_0185,family_34,template_34,0.75,14,NC1-SHUFFLED,1,0,0,4802,11,10804,0,0,1,0,0.5,2
task_0185,family_34,template_34,0.75,14,NC2-RANDOM,0,1,0,7065,29,17490,0,0,0,0,0.45,2
task_0185,family_34,template_34,0.75,14,B-LENGTH-PROPORTIONAL,1,0,0,7055,29,17470,0,0,1,0,0.5,2
task_0186,family_34,template_34,0.5,14,P-SPIDER-PARAM,1,0,0,1876,9,4022,7,1,1,0,0.8246199999999999,4
task_0186,family_34,template_34,0.5,14,B-COLD,1,0,0,7064,29,17608,0,0,1,0,0.5,2
task_0186,family_34,template_34,0.5,14,B-INSTRUCTION,1,0,0,6760,27,16760,1,0,1,0,0.5,2
task_0186,family_34,template_34,0.5,14,B-RAG-EMBED,1,0,0,7253,29,14776,0,0,1,0,0.5,2
task_0186,family_34,template_34,0.5,14,B-STAGEHAND-CACHE,1,0,0,7050,29,17460,0,0,1,0,0.5,2
task_0186,family_34,template_34,0.5,14,B-TERX-REPLAY,1,0,0,7059,29,17478,0,0,1,0,0.5,2
task_0186,family_34,template_34,0.5,14,NC1-SHUFFLED,0,1,0,4993,11,11186,0,0,0,0,0.5,2
task_0186,family_34,template_34,0.5,14,NC2-RANDOM,1,0,0,7074,29,17508,0,0,1,0,0.45,2
task_0186,family_34,template_34,0.5,14,B-LENGTH-PROPORTIONAL,1,0,0,7055,29,17470,0,0,1,0,0.5,2
task_0187,family_35,template_35,0.25,8,P-SPIDER-PARAM,1,0,0,1088,3,2446,6,1,1,0,0.91692,4
task_0187,family_35,template_35,0.25,8,B-COLD,1,0,0,4048,17,10136,0,0,1,0,0.5,2
task_0187,family_35,template_35,0.25,8,B-INSTRUCTION,1,0,0,3769,15,9338,1,0,1,0,0.5,2
task_0187,family_35,template_35,0.25,8,B-RAG-EMBED,1,0,0,1350,5,2970,6,1,1,0,0.5,2
task_0187,family_35,template_35,0.25,8,B-STAGEHAND-CACHE,1,0,0,4048,17,10016,0,0,1,0,0.5,2
task_0187,family_35,template_35,0.25,8,B-TERX-REPLAY,1,0,0,4055,17,10030,0,0,1,0,0.5,2
task_0187,family_35,template_35,0.25,8,NC1-SHUFFLED,0,1,0,5414,11,12028,0,0,0,0,0.5,2
task_0187,family_35,template_35,0.25,8,NC2-RANDOM,0,1,0,4038,17,9996,0,0,0,0,0.45,2
task_0187,family_35,template_35,0.25,8,B-LENGTH-PROPORTIONAL,1,0,0,4051,17,10022,0,0,1,0,0.5,2
task_0188,family_35,template_35,1.0,8,P-SPIDER-PARAM,1,0,1,3480,13,7230,0,0,0,0,0.8372799999999999,4
task_0188,family_35,template_35,1.0,8,B-COLD,1,0,0,4069,17,10178,0,0,1,0,0.5,2
task_0188,family_35,template_35,1.0,8,B-INSTRUCTION,1,0,0,3740,15,9280,1,0,1,0,0.5,2
task_0188,family_35,template_35,1.0,8,B-RAG-EMBED,1,0,0,4241,17,8752,0,0,1,0,0.5,2
task_0188,family_35,template_35,1.0,8,B-STAGEHAND-CACHE,1,0,0,4059,17,10038,0,0,1,0,0.5,2
task_0188,family_35,template_35,1.0,8,B-TERX-REPLAY,1,0,0,4045,17,10010,0,0,1,0,0.5,2
task_0188,family_35,template_35,1.0,8,NC1-SHUFFLED,0,1,0,5516,11,12232,0,0,0,0,0.5,2
task_0188,family_35,template_35,1.0,8,NC2-RANDOM,0,1,0,4031,17,9982,0,0,0,0,0.45,2
task_0188,family_35,template_35,1.0,8,B-LENGTH-PROPORTIONAL,1,0,0,4050,17,10020,0,0,1,0,0.5,2
task_0189,family_35,template_35,0.0,8,P-SPIDER-PARAM,0,1,0,213,3,696,8,0,0,1,0.91318,4
task_0189,family_35,template_35,0.0,8,B-COLD,1,0,0,4038,17,10116,0,0,1,0,0.5,2
task_0189,family_35,template_35,0.0,8,B-INSTRUCTION,1,0,0,3747,15,9294,1,0,1,0,0.5,2
task_0189,family_35,template_35,0.0,8,B-RAG-EMBED,1,0,0,607,3,1484,8,1,1,0,0.5,2
task_0189,family_35,template_35,0.0,8,B-STAGEHAND-CACHE,1,0,0,400,1,920,8,1,1,0,0.5,2
task_0189,family_35,template_35,0.0,8,B-TERX-REPLAY,1,0,0,406,1,932,8,1,1,0,0.5,2
task_0189,family_35,template_35,0.0,8,NC1-SHUFFLED,0,0,0,4718,11,10636,0,0,0,0,0.5,2
task_0189,family_35,template_35,0.0,8,NC2-RANDOM,0,1,0,4048,17,10016,0,0,0,0,0.45,2
task_0189,family_35,template_35,0.0,8,B-LENGTH-PROPORTIONAL,1,0,0,4037,17,9994,0,0,1,0,0.5,2
task_0190,family_35,template_35,0.75,8,P-SPIDER-PARAM,1,0,0,2624,9,5518,2,1,1,0,0.91376,4
task_0190,family_35,template_35,0.75,8,B-COLD,1,0,0,4056,17,10152,0,0,1,0,0.5,2
task_0190,family_35,template_35,0.75,8,B-INSTRUCTION,1,0,0,3750,15,9300,1,0,1,0,0.5,2
task_0190,family_35,template_35,0.75,8,B-RAG-EMBED,1,0,0,4242,17,8754,0,0,1,0,0.5,2
task_0190,family_35,template_35,0.75,8,B-STAGEHAND-CACHE,1,0,0,4061,17,10042,0,0,1,0,0.5,2
task_0190,family_35,template_35,0.75,8,B-TERX-REPLAY,1,0,0,4051,17,10022,0,0,1,0,0.5,2
task_0190,family_35,template_35,0.75,8,NC1-SHUFFLED,0,1,0,4808,11,10816,0,0,0,0,0.5,2
task_0190,family_35,template_35,0.75,8,NC2-RANDOM,0,1,0,4050,17,10020,0,0,0,0,0.45,2
task_0190,family_35,template_35,0.75,8,B-LENGTH-PROPORTIONAL,1,0,0,4043,17,10006,0,0,1,0,0.5,2
task_0191,family_35,template_35,0.5,8,P-SPIDER-PARAM,1,0,0,1881,5,4032,4,1,1,0,0.9525799999999999,4
task_0191,family_35,template_35,0.5,8,B-COLD,1,0,0,4036,17,10112,0,0,1,0,0.5,2
task_0191,family_35,template_35,0.5,8,B-INSTRUCTION,1,0,0,3769,15,9338,1,0,1,0,0.5,2
task_0191,family_35,template_35,0.5,8,B-RAG-EMBED,1,0,0,4231,17,8732,0,0,1,0,0.5,2
task_0191,family_35,template_35,0.5,8,B-STAGEHAND-CACHE,1,0,0,4068,17,10056,0,0,1,0,0.5,2
task_0191,family_35,template_35,0.5,8,B-TERX-REPLAY,1,0,0,4053,17,10026,0,0,1,0,0.5,2
task_0191,family_35,template_35,0.5,8,NC1-SHUFFLED,0,0,0,4894,11,10988,0,0,0,0,0.5,2
task_0191,family_35,template_35,0.5,8,NC2-RANDOM,1,0,0,4035,17,9990,0,0,1,0,0.45,2
task_0191,family_35,template_35,0.5,8,B-LENGTH-PROPORTIONAL,1,0,0,4053,17,10026,0,0,1,0,0.5,2
