task_id,family_id,template_id,novelty_fraction,realized_novelty,length,system,success,false_accept,unknown,precision,tokens,tokens_f10,per_hit,browser_calls,latency_ms,retrieval_ms,verification_ms,reused_steps,hit,verify_passed,repair_triggered,confidence,ECE_bin,wrong_bound,probeHit,auditorBlocked,curatedFlag
task_0169,family_31,template_31,0.25,0.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0169,family_31,template_31,0.25,0.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0169,family_31,template_31,0.25,0.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0169,family_31,template_31,0.25,0.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500,23,11120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0169,family_31,template_31,0.25,0.0,11,NC4-ABLATION,1,0,0,1,6100,6100,550.0,23,1440,0,120,11,1,1,0,0.8,4,0,False,False,0
task_0170,family_31,template_31,0.5,1.0,11,P-SPIDER-MEA,1,0,0,1,470,470,14.545454545454545,3,380,0,120,1,1,1,0,0.88,4,0,True,False,1
task_0170,family_31,template_31,0.5,1.0,11,B-COLD,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0170,family_31,template_31,0.5,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,500.0,24,11270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0170,family_31,template_31,0.5,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0170,family_31,template_31,0.5,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0170,family_31,template_31,0.5,1.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0170,family_31,template_31,0.5,1.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0170,family_31,template_31,0.5,1.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500,23,11120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0170,family_31,template_31,0.5,1.0,11,NC4-ABLATION,0,1,0,0,6100,6100,550.0,23,1440,0,120,11,1,0,0,0.8,4,1,False,False,0
task_0171,family_31,template_31,0.75,1.0,11,P-SPIDER-MEA,0,1,1,0,470,470,14.545454545454545,3,380,0,120,1,1,0,0,0.07,0,0,True,False,1
task_0171,family_31,template_31,0.75,1.0,11,B-COLD,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0171,family_31,template_31,0.75,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,500.0,24,11270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0171,family_31,template_31,0.75,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0171,family_31,template_31,0.75,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0171,family_31,template_31,0.75,1.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0171,family_31,template_31,0.75,1.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0171,family_31,template_31,0.75,1.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500,23,11120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0171,family_31,template_31,0.75,1.0,11,NC4-ABLATION,0,1,0,0,6100,6100,550.0,23,1440,0,120,11,1,0,0,0.8,4,1,False,False,0
task_0172,family_32,template_32,0.0,0.0,12,P-SPIDER-MEA,1,0,0,1,470,470,13.333333333333334,3,380,0,120,1,1,1,0,0.95,4,0,True,False,1
task_0172,family_32,template_32,0.0,0.0,12,B-COLD,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0172,family_32,template_32,0.0,0.0,12,B-RAG-EMBED,1,0,0,1,850,850,50.0,14,1710,150,120,12,1,1,0,0.5,2,0,False,False,0
task_0172,family_32,template_32,0.0,0.0,12,B-STAGEHAND-CACHE,1,0,0,1,650,650,33.333333333333336,13,1560,150,120,12,1,1,0,0.5,2,0,False,False,0
task_0172,family_32,template_32,0.0,0.0,12,B-TERX-REPLAY,1,0,0,1,650,650,33.333333333333336,13,1560,150,120,12,1,1,0,0.5,2,0,False,False,0
task_0172,family_32,template_32,0.0,0.0,12,NC1-SHUFFLED,1,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0172,family_32,template_32,0.0,0.0,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0172,family_32,template_32,0.0,0.0,12,NC3-LENGTH,1,0,0,1,6050,6050,500,25,12120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0172,family_32,template_32,0.0,0.0,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.8,4,0,False,False,0
task_0173,family_32,template_32,0.25,0.5,12,P-SPIDER-MEA,1,0,0,1,470,470,13.333333333333334,3,380,0,120,1,1,1,0,0.88,4,0,True,False,1
task_0173,family_32,template_32,0.25,0.5,12,B-COLD,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0173,family_32,template_32,0.25,0.5,12,B-RAG-EMBED,1,0,0,1,3550,3550,275.0,20,6990,150,120,6,1,1,0,0.5,2,0,False,False,0
task_0173,family_32,template_32,0.25,0.5,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0173,family_32,template_32,0.25,0.5,12,B-TERX-REPLAY,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0173,family_32,template_32,0.25,0.5,12,NC1-SHUFFLED,1,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0173,family_32,template_32,0.25,0.5,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0173,family_32,template_32,0.25,0.5,12,NC3-LENGTH,1,0,0,1,6050,6050,500,25,12120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0173,family_32,template_32,0.25,0.5,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.8,4,0,False,False,0
task_0174,family_32,template_32,0.5,0.5,12,P-SPIDER-MEA,1,0,0,1,470,470,13.333333333333334,3,380,0,120,1,1,1,0,0.9,4,0,True,False,1
task_0174,family_32,template_32,0.5,0.5,12,B-COLD,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0174,family_32,template_32,0.5,0.5,12,B-RAG-EMBED,1,0,0,1,3550,3550,275.0,20,6990,150,120,6,1,1,0,0.5,2,0,False,False,0
task_0174,family_32,template_32,0.5,0.5,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0174,family_32,template_32,0.5,0.5,12,B-TERX-REPLAY,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0174,family_32,template_32,0.5,0.5,12,NC1-SHUFFLED,1,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0174,family_32,template_32,0.5,0.5,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0174,family_32,template_32,0.5,0.5,12,NC3-LENGTH,1,0,0,1,6050,6050,500,25,12120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0174,family_32,template_32,0.5,0.5,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.8,4,0,False,False,0
task_0175,family_32,template_32,0.75,1.0,12,P-SPIDER-MEA,1,0,0,1,470,470,13.333333333333334,3,380,0,120,1,1,1,0,0.91,4,0,True,False,1
task_0175,family_32,template_32,0.75,1.0,12,B-COLD,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0175,family_32,template_32,0.75,1.0,12,B-RAG-EMBED,1,0,0,1,6250,6250,500.0,26,12270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0175,family_32,template_32,0.75,1.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0175,family_32,template_32,0.75,1.0,12,B-TERX-REPLAY,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0175,family_32,template_32,0.75,1.0,12,NC1-SHUFFLED,0,1,1,0,6050,6050,500.0,25,12120,0,120,0,0,0,0,0.4,2,1,False,False,0
task_0175,family_32,template_32,0.75,1.0,12,NC2-RANDOM,0,1,0,0,6050,6050,500.0,25,12120,0,120,0,0,0,1,0.8,4,1,False,False,0
task_0175,family_32,template_32,0.75,1.0,12,NC3-LENGTH,1,0,0,1,6050,6050,500,25,12120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0175,family_32,template_32,0.75,1.0,12,NC4-ABLATION,0,1,0,0,6650,6650,550.0,25,1560,0,120,12,1,0,0,0.8,4,1,False,False,0
task_0176,family_32,template_32,1.0,1.0,12,P-SPIDER-MEA,1,0,0,1,470,470,13.333333333333334,3,380,0,120,1,1,1,0,0.86,4,0,True,False,1
task_0176,family_32,template_32,1.0,1.0,12,B-COLD,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0176,family_32,template_32,1.0,1.0,12,B-RAG-EMBED,1,0,0,1,6250,6250,500.0,26,12270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0176,family_32,template_32,1.0,1.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0176,family_32,template_32,1.0,1.0,12,B-TERX-REPLAY,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0176,family_32,template_32,1.0,1.0,12,NC1-SHUFFLED,1,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0176,family_32,template_32,1.0,1.0,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0176,family_32,template_32,1.0,1.0,12,NC3-LENGTH,1,0,0,1,6050,6050,500,25,12120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0176,family_32,template_32,1.0,1.0,12,NC4-ABLATION,0,1,0,0,6650,6650,550.0,25,1560,0,120,12,1,0,0,0.8,4,1,False,False,0
task_0177,family_33,template_33,0.0,0.0,13,P-SPIDER-MEA,1,0,0,1,470,470,12.307692307692308,3,380,0,120,1,1,1,0,0.87,4,0,True,False,1
task_0177,family_33,template_33,0.0,0.0,13,B-COLD,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0177,family_33,template_33,0.0,0.0,13,B-RAG-EMBED,1,0,0,1,900,900,50.0,15,1830,150,120,13,1,1,0,0.5,2,0,False,False,0
task_0177,family_33,template_33,0.0,0.0,13,B-STAGEHAND-CACHE,1,0,0,1,700,700,34.61538461538461,14,1680,150,120,13,1,1,0,0.5,2,0,False,False,0
task_0177,family_33,template_33,0.0,0.0,13,B-TERX-REPLAY,1,0,0,1,700,700,34.61538461538461,14,1680,150,120,13,1,1,0,0.5,2,0,False,False,0
task_0177,family_33,template_33,0.0,0.0,13,NC1-SHUFFLED,1,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0177,family_33,template_33,0.0,0.0,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0177,family_33,template_33,0.0,0.0,13,NC3-LENGTH,1,0,0,1,6550,6550,500,27,13120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0177,family_33,template_33,0.0,0.0,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.8,4,0,False,False,0
task_0178,family_33,template_33,0.5,0.5,13,P-SPIDER-MEA,1,0,0,1,470,470,12.307692307692308,3,380,0,120,1,1,1,0,0.88,4,0,True,False,1
task_0178,family_33,template_33,0.5,0.5,13,B-COLD,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0178,family_33,template_33,0.5,0.5,13,B-RAG-EMBED,1,0,0,1,3600,3600,257.6923076923077,21,7110,150,120,7,1,1,0,0.5,2,0,False,False,0
task_0178,family_33,template_33,0.5,0.5,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0178,family_33,template_33,0.5,0.5,13,B-TERX-REPLAY,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0178,family_33,template_33,0.5,0.5,13,NC1-SHUFFLED,1,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0178,family_33,template_33,0.5,0.5,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0178,family_33,template_33,0.5,0.5,13,NC3-LENGTH,1,0,0,1,6550,6550,500,27,13120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0178,family_33,template_33,0.5,0.5,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.8,4,0,False,False,0
task_0179,family_33,template_33,0.75,1.0,13,P-SPIDER-MEA,1,0,0,1,470,470,12.307692307692308,3,380,0,120,1,1,1,0,0.9,4,0,True,False,1
task_0179,family_33,template_33,0.75,1.0,13,B-COLD,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0179,family_33,template_33,0.75,1.0,13,B-RAG-EMBED,1,0,0,1,6750,6750,500.0,28,13270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0179,family_33,template_33,0.75,1.0,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0179,family_33,template_33,0.75,1.0,13,B-TERX-REPLAY,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0179,family_33,template_33,0.75,1.0,13,NC1-SHUFFLED,1,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0179,family_33,template_33,0.75,1.0,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0179,family_33,template_33,0.75,1.0,13,NC3-LENGTH,1,0,0,1,6550,6550,500,27,13120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0179,family_33,template_33,0.75,1.0,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.8,4,0,False,False,0
task_0180,family_33,template_33,1.0,1.0,13,P-SPIDER-MEA,1,0,0,1,470,470,12.307692307692308,3,380,0,120,1,1,1,0,0.89,4,0,True,False,1
task_0180,family_33,template_33,1.0,1.0,13,B-COLD,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0180,family_33,template_33,1.0,1.0,13,B-RAG-EMBED,1,0,0,1,6750,6750,500.0,28,13270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0180,family_33,template_33,1.0,1.0,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0180,family_33,template_33,1.0,1.0,13,B-TERX-REPLAY,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0180,family_33,template_33,1.0,1.0,13,NC1-SHUFFLED,0,1,1,0,6550,6550,500.0,27,13120,0,120,0,0,0,0,0.4,2,1,False,False,0
task_0180,family_33,template_33,1.0,1.0,13,NC2-RANDOM,0,1,0,0,6550,6550,500.0,27,13120,0,120,0,0,0,1,0.8,4,1,False,False,0
task_0180,family_33,template_33,1.0,1.0,13,NC3-LENGTH,1,0,0,1,6550,6550,500,27,13120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0180,family_33,template_33,1.0,1.0,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.8,4,0,False,False,0
task_0181,family_33,template_33,0.25,0.5,13,P-SPIDER-MEA,1,0,0,1,470,470,12.307692307692308,3,380,0,120,1,1,1,0,0.91,4,0,True,False,1
task_0181,family_33,template_33,0.25,0.5,13,B-COLD,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0181,family_33,template_33,0.25,0.5,13,B-RAG-EMBED,1,0,0,1,3600,3600,257.6923076923077,21,7110,150,120,7,1,1,0,0.5,2,0,False,False,0
task_0181,family_33,template_33,0.25,0.5,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0181,family_33,template_33,0.25,0.5,13,B-TERX-REPLAY,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0181,family_33,template_33,0.25,0.5,13,NC1-SHUFFLED,1,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0181,family_33,template_33,0.25,0.5,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0181,family_33,template_33,0.25,0.5,13,NC3-LENGTH,1,0,0,1,6550,6550,500,27,13120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0181,family_33,template_33,0.25,0.5,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.8,4,0,False,False,0
task_0182,family_34,template_34,0.0,0.0,14,P-SPIDER-MEA,1,0,0,1,470,470,11.428571428571429,3,380,0,120,1,1,1,0,0.92,4,0,True,False,1
task_0182,family_34,template_34,0.0,0.0,14,B-COLD,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0182,family_34,template_34,0.0,0.0,14,B-RAG-EMBED,1,0,0,1,950,950,50.0,16,1950,150,120,14,1,1,0,0.5,2,0,False,False,0
task_0182,family_34,template_34,0.0,0.0,14,B-STAGEHAND-CACHE,1,0,0,1,750,750,35.714285714285715,15,1800,150,120,14,1,1,0,0.5,2,0,False,False,0
task_0182,family_34,template_34,0.0,0.0,14,B-TERX-REPLAY,1,0,0,1,750,750,35.714285714285715,15,1800,150,120,14,1,1,0,0.5,2,0,False,False,0
task_0182,family_34,template_34,0.0,0.0,14,NC1-SHUFFLED,1,0,1,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0182,family_34,template_34,0.0,0.0,14,NC2-RANDOM,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0182,family_34,template_34,0.0,0.0,14,NC3-LENGTH,1,0,0,1,7050,7050,500,29,14120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0182,family_34,template_34,0.0,0.0,14,NC4-ABLATION,0,1,0,0,7750,7750,550.0,29,1800,0,120,14,1,0,0,0.8,4,1,False,False,0
task_0183,family_34,template_34,0.75,0.6667,14,P-SPIDER-MEA,1,0,0,1,470,470,11.428571428571429,3,380,0,120,1,1,1,0,0.94,4,0,True,False,1
task_0183,family_34,template_34,0.75,0.6667,14,B-COLD,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0183,family_34,template_34,0.75,0.6667,14,B-RAG-EMBED,1,0,0,1,5000,5000,339.2857142857143,25,9870,150,120,5,1,1,0,0.5,2,0,False,False,0
task_0183,family_34,template_34,0.75,0.6667,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0183,family_34,template_34,0.75,0.6667,14,B-TERX-REPLAY,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0183,family_34,template_34,0.75,0.6667,14,NC1-SHUFFLED,1,0,1,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0183,family_34,template_34,0.75,0.6667,14,NC2-RANDOM,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0183,family_34,template_34,0.75,0.6667,14,NC3-LENGTH,1,0,0,1,7050,7050,500,29,14120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0183,family_34,template_34,0.75,0.6667,14,NC4-ABLATION,0,1,0,0,7750,7750,550.0,29,1800,0,120,14,1,0,0,0.8,4,1,False,False,0
task_0184,family_34,template_34,1.0,1.0,14,P-SPIDER-MEA,0,1,1,0,470,470,11.428571428571429,3,380,0,120,1,1,0,0,0.12,0,0,True,False,1
task_0184,family_34,template_34,1.0,1.0,14,B-COLD,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0184,family_34,template_34,1.0,1.0,14,B-RAG-EMBED,1,0,0,1,7250,7250,500.0,30,14270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0184,family_34,template_34,1.0,1.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0184,family_34,template_34,1.0,1.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0184,family_34,template_34,1.0,1.0,14,NC1-SHUFFLED,0,1,1,0,7050,7050,500.0,29,14120,0,120,0,0,0,0,0.4,2,1,False,False,0
task_0184,family_34,template_34,1.0,1.0,14,NC2-RANDOM,0,1,0,0,7050,7050,500.0,29,14120,0,120,0,0,0,1,0.8,4,1,False,False,0
task_0184,family_34,template_34,1.0,1.0,14,NC3-LENGTH,1,0,0,1,7050,7050,500,29,14120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0184,family_34,template_34,1.0,1.0,14,NC4-ABLATION,0,1,0,0,7750,7750,550.0,29,1800,0,120,14,1,0,0,0.8,4,1,False,False,0
task_0185,family_34,template_34,0.25,0.3333,14,P-SPIDER-MEA,1,0,0,1,470,470,11.428571428571429,3,380,0,120,1,1,1,0,0.94,4,0,True,False,1
task_0185,family_34,template_34,0.25,0.3333,14,B-COLD,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0185,family_34,template_34,0.25,0.3333,14,B-RAG-EMBED,1,0,0,1,3200,3200,210.71428571428572,21,6350,150,120,9,1,1,0,0.5,2,0,False,False,0
task_0185,family_34,template_34,0.25,0.3333,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0185,family_34,template_34,0.25,0.3333,14,B-TERX-REPLAY,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0185,family_34,template_34,0.25,0.3333,14,NC1-SHUFFLED,1,0,1,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0185,family_34,template_34,0.25,0.3333,14,NC2-RANDOM,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0185,family_34,template_34,0.25,0.3333,14,NC3-LENGTH,1,0,0,1,7050,7050,500,29,14120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0185,family_34,template_34,0.25,0.3333,14,NC4-ABLATION,0,1,0,0,7750,7750,550.0,29,1800,0,120,14,1,0,0,0.8,4,1,False,False,0
task_0186,family_34,template_34,0.5,0.6667,14,P-SPIDER-MEA,1,0,0,1,470,470,11.428571428571429,3,380,0,120,1,1,1,0,0.93,4,0,True,False,1
task_0186,family_34,template_34,0.5,0.6667,14,B-COLD,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0186,family_34,template_34,0.5,0.6667,14,B-RAG-EMBED,1,0,0,1,5000,5000,339.2857142857143,25,9870,150,120,5,1,1,0,0.5,2,0,False,False,0
task_0186,family_34,template_34,0.5,0.6667,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0186,family_34,template_34,0.5,0.6667,14,B-TERX-REPLAY,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0186,family_34,template_34,0.5,0.6667,14,NC1-SHUFFLED,1,0,1,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0186,family_34,template_34,0.5,0.6667,14,NC2-RANDOM,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0186,family_34,template_34,0.5,0.6667,14,NC3-LENGTH,1,0,0,1,7050,7050,500,29,14120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0186,family_34,template_34,0.5,0.6667,14,NC4-ABLATION,1,0,0,1,7750,7750,550.0,29,1800,0,120,14,1,1,0,0.8,4,0,False,False,0
task_0187,family_35,template_35,0.0,0.0,8,P-SPIDER-MEA,1,0,0,1,470,470,20.0,3,380,0,120,1,1,1,0,0.86,4,0,True,False,1
task_0187,family_35,template_35,0.0,0.0,8,B-COLD,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0187,family_35,template_35,0.0,0.0,8,B-RAG-EMBED,1,0,0,1,650,650,50.0,10,1230,150,120,8,1,1,0,0.5,2,0,False,False,0
task_0187,family_35,template_35,0.0,0.0,8,B-STAGEHAND-CACHE,1,0,0,1,450,450,25.0,9,1080,150,120,8,1,1,0,0.5,2,0,False,False,0
task_0187,family_35,template_35,0.0,0.0,8,B-TERX-REPLAY,1,0,0,1,450,450,25.0,9,1080,150,120,8,1,1,0,0.5,2,0,False,False,0
task_0187,family_35,template_35,0.0,0.0,8,NC1-SHUFFLED,0,1,1,0,4050,4050,500.0,17,8120,0,120,0,0,0,0,0.4,2,1,False,False,0
